"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2023-04-06,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-07,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-08,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-09,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-10,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-11,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-12,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-13,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-14,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-15,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-16,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-17,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-18,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
2023-04-19,-15.88000011444092,0,0.0,0.0,0.0,-15.88000011444092,0.0,0.8660254037844387,-0.4999999999999998
